symbol,price,time
KEEPUSDT,0.62510000,2023-04-16 20:36:18.483000
KLAYUSDT,0.26500000,2023-04-16 20:36:19.334000
BONDUSDT,4.59900000,2023-04-16 20:36:20.132000
DEXEUSDT,3.04200000,2023-04-16 20:36:20.904000
FLOWUSDT,1.05500000,2023-04-16 20:36:21.666000
MINAUSDT,0.79900000,2023-04-16 20:36:22.456000
FARMUSDT,36.80000000,2023-04-16 20:36:23.226000
MBOXUSDT,0.57700000,2023-04-16 20:36:23.990000
GHSTUSDT,1.13400000,2023-04-16 20:36:24.765000
WAXPUSDT,0.07420000,2023-04-16 20:36:25.568000
DYDXUSDT,2.83600000,2023-04-16 20:36:26.370000
POLYUSDT,0.26960000,2023-04-16 20:36:27.142000
IDEXUSDT,0.05744000,2023-04-16 20:36:27.913000
VIDTUSDT,0.03890000,2023-04-16 20:36:28.673000
USDPUSDT,0.99930000,2023-04-16 20:36:29.433000
GALAUSDT,0.04299000,2023-04-16 20:36:30.195000
FIDAUSDT,0.44050000,2023-04-16 20:36:30.971000
AGLDUSDT,0.54700000,2023-04-16 20:36:31.763000
BETAUSDT,0.09935000,2023-04-16 20:36:32.562000
RAREUSDT,0.13210000,2023-04-16 20:36:33.318000
MOVRUSDT,8.98000000,2023-04-16 20:36:34.088000
CITYUSDT,6.14000000,2023-04-16 20:36:34.897000
KP3RUSDT,83.23000000,2023-04-16 20:36:36.657000
POWRUSDT,0.19990000,2023-04-16 20:36:38.434000
RNDRUSDT,1.72900000,2023-04-16 20:36:39.690000
ALCXUSDT,20.82000000,2023-04-16 20:36:40.456000
BICOUSDT,0.44000000,2023-04-16 20:36:41.481000
FLUXUSDT,0.72100000,2023-04-16 20:36:42.260000
HIGHUSDT,2.44600000,2023-04-16 20:36:43.039000
OOKIUSDT,0.00439000,2023-04-16 20:36:44.301000
GLMRUSDT,0.40690000,2023-04-16 20:36:45.577000
LOKAUSDT,0.56240000,2023-04-16 20:36:46.359000
SCRTUSDT,0.74100000,2023-04-16 20:36:47.618000
API3USDT,1.70300000,2023-04-16 20:36:48.410000
BTTCUSDT,0.00000063,2023-04-16 20:36:49.206000
ASTRUSDT,0.07250000,2023-04-16 20:36:49.966000
BIFIUSDT,522.40000000,2023-04-16 20:36:51.236000
NEXOUSDT,0.71000000,2023-04-16 20:36:51.997000
LUNCUSDT,0.00012722,2023-04-16 20:36:52.776000
NEBLUSDT,0.49800000,2023-04-16 20:36:53.555000
OSMOUSDT,0.85300000,2023-04-16 20:36:54.331000
HOOKUSDT,2.34450000,2023-04-16 20:36:55.100000
HIFIUSDT,0.43750000,2023-04-16 20:36:55.879000
PROSUSDT,0.55040000,2023-04-16 20:36:56.666000
AGIXUSDT,0.42952000,2023-04-16 20:36:57.438000
LQTYUSDT,2.33800000,2023-04-16 20:36:58.202000
BETHUSDT,2090.01000000,2023-04-16 20:36:58.964000
USTCUSDT,0.02258711,2023-04-16 20:36:59.721000
PROMUSDT,5.16000000,2023-04-16 20:37:00.496000
LOOMUSDT,0.06600000,2023-04-16 20:37:01.301000
RDNTUSDT,0.45250000,2023-04-16 20:37:02.071000
QTUMUSDT,3.41200000,2023-04-16 20:42:41.194000
TUSDUSDT,0.99940000,2023-04-16 20:42:42.451000
IOTAUSDT,0.22610000,2023-04-16 20:42:43.255000
NULSUSDT,0.28850000,2023-04-16 20:42:44.513000
USDCUSDT,0.99910000,2023-04-16 20:42:45.300000
LINKUSDT,7.95500000,2023-04-16 20:42:46.067000
USDSUSDT,0.99680000,2023-04-16 20:42:46.833000
IOSTUSDT,0.01190000,2023-04-16 20:42:47.603000
CELRUSDT,0.02649000,2023-04-16 20:42:48.372000
DASHUSDT,60.54000000,2023-04-16 20:42:49.149000
NANOUSDT,2.22400000,2023-04-16 20:42:49.916000
MITHUSDT,0.00345000,2023-04-16 20:42:50.698000
ATOMUSDT,12.69400000,2023-04-16 20:42:51.478000
ALGOUSDT,0.22930000,2023-04-16 20:42:52.743000
DOGEUSDT,0.08914000,2023-04-16 20:42:53.981000
DUSKUSDT,0.19910000,2023-04-16 20:42:54.776000
ANKRUSDT,0.03664000,2023-04-16 20:42:55.541000
NPXSUSDT,0.00703010,2023-04-16 20:42:56.306000
TOMOUSDT,0.77280000,2023-04-16 20:42:57.083000
PERLUSDT,0.03378000,2023-04-16 20:42:58.858000
DENTUSDT,0.00119900,2023-04-16 20:42:59.625000
DOCKUSDT,0.02385000,2023-04-16 20:43:00.393000
BANDUSDT,1.99900000,2023-04-16 20:43:01.153000
BUSDUSDT,0.99970000,2023-04-16 20:43:01.919000
BEAMUSDT,0.06520000,2023-04-16 20:43:03.180000
HBARUSDT,0.06780000,2023-04-16 20:43:03.973000
KAVAUSDT,0.94100000,2023-04-16 20:43:04.754000
ARPAUSDT,0.04500000,2023-04-16 20:43:05.523000
IOTXUSDT,0.02916000,2023-04-16 20:43:06.289000
CTXCUSDT,0.24090000,2023-04-16 20:43:07.053000
TROYUSDT,0.00371700,2023-04-16 20:43:07.910000
VITEUSDT,0.02490000,2023-04-16 20:43:08.683000
DREPUSDT,0.48070000,2023-04-16 20:43:09.954000
BULLUSDT,1370.28000000,2023-04-16 20:43:10.730000
BEARUSDT,11.16000000,2023-04-16 20:43:11.494000
AIONUSDT,0.00943000,2023-04-16 20:43:12.270000
COTIUSDT,0.09670000,2023-04-16 20:43:13.029000
STPTUSDT,0.05394000,2023-04-16 20:43:13.798000
DATAUSDT,0.04052000,2023-04-16 20:43:14.579000
CTSIUSDT,0.25240000,2023-04-16 20:43:15.338000
HIVEUSDT,0.45360000,2023-04-16 20:43:16.097000
ARDRUSDT,0.09630000,2023-04-16 20:43:16.866000
LENDUSDT,0.51431000,2023-04-16 20:43:18.643000
STMXUSDT,0.00609900,2023-04-16 20:43:19.467000
COMPUSDT,45.23000000,2023-04-16 20:43:20.247000
BKRWUSDT,0.00084530,2023-04-16 20:43:21.010000
VTHOUSDT,0.00147300,2023-04-16 20:43:21.772000
MANAUSDT,0.63670000,2023-04-16 20:43:22.529000
IRISUSDT,0.03382000,2023-04-16 20:43:23.303000
SANDUSDT,0.68190000,2023-04-16 20:43:24.127000
LUNAUSDT,1.41240000,2023-04-16 20:43:24.903000
PAXGUSDT,2020.00000000,2023-04-16 20:43:25.681000
WNXMUSDT,29.92000000,2023-04-16 20:43:26.446000
BZRXUSDT,0.21560000,2023-04-16 20:43:27.223000
YFIIUSDT,1130.00000000,2023-04-16 20:43:27.981000
EGLDUSDT,43.15000000,2023-04-16 20:43:28.746000
RUNEUSDT,1.66200000,2023-04-16 20:43:29.505000
WINGUSDT,7.67000000,2023-04-16 20:43:30.261000
AVAXUSDT,19.18000000,2023-04-16 20:43:31.518000
AAVEUSDT,81.50000000,2023-04-16 20:43:32.297000
NEARUSDT,2.30000000,2023-04-16 20:43:33.064000
AKROUSDT,0.00495000,2023-04-16 20:43:33.828000
HARDUSDT,0.19270000,2023-04-16 20:43:34.588000
UNFIUSDT,5.51600000,2023-04-16 20:43:35.351000
ROSEUSDT,0.07370000,2023-04-16 20:43:36.116000
SUSDUSDT,0.99600000,2023-04-16 20:43:36.879000
REEFUSDT,0.00304100,2023-04-16 20:43:37.650000
CELOUSDT,0.72200000,2023-04-16 20:43:38.430000
FIROUSDT,2.35900000,2023-04-16 20:43:39.201000
DODOUSDT,0.19150000,2023-04-16 20:43:39.966000
CAKEUSDT,3.70600000,2023-04-16 20:43:41.700000
PONDUSDT,0.01072000,2023-04-16 20:43:42.952000
DEGOUSDT,2.39700000,2023-04-16 20:43:44.705000
LINAUSDT,0.01416700,2023-04-16 20:43:45.472000
PERPUSDT,0.91357000,2023-04-16 20:43:46.236000
RAMPUSDT,0.05240000,2023-04-16 20:43:47.006000
AUTOUSDT,117.60000000,2023-04-16 20:43:48.262000
BAKEUSDT,0.22550000,2023-04-16 20:43:49.542000
SHIBUSDT,0.00001153,2023-04-16 20:43:50.299000
POLSUSDT,0.46900000,2023-04-16 20:43:51.106000
MASKUSDT,5.63700000,2023-04-16 20:43:51.873000
TORNUSDT,4.06000000,2023-04-16 20:43:52.643000
KEEPUSDT,0.62510000,2023-04-16 20:43:53.423000
KLAYUSDT,0.26500000,2023-04-16 20:43:54.177000
BONDUSDT,4.60100000,2023-04-16 20:43:54.975000
DEXEUSDT,3.04700000,2023-04-16 20:43:56.262000
FLOWUSDT,1.05400000,2023-04-16 20:43:57.022000
MINAUSDT,0.80000000,2023-04-16 20:43:57.781000
FARMUSDT,36.90000000,2023-04-16 20:43:58.553000
MBOXUSDT,0.57400000,2023-04-16 20:43:59.316000
GHSTUSDT,1.13300000,2023-04-16 20:44:00.085000
WAXPUSDT,0.07430000,2023-04-16 20:44:00.901000
DYDXUSDT,2.83200000,2023-04-16 20:44:01.751000
POLYUSDT,0.26960000,2023-04-16 20:44:02.546000
IDEXUSDT,0.05740000,2023-04-16 20:44:03.307000
VIDTUSDT,0.03891000,2023-04-16 20:44:04.068000
USDPUSDT,0.99930000,2023-04-16 20:44:04.855000
GALAUSDT,0.04301000,2023-04-16 20:44:05.634000
FIDAUSDT,0.44140000,2023-04-16 20:44:06.405000
AGLDUSDT,0.54800000,2023-04-16 20:44:07.245000
BETAUSDT,0.09917000,2023-04-16 20:44:08.018000
RAREUSDT,0.13220000,2023-04-16 20:44:09.276000
MOVRUSDT,8.99000000,2023-04-16 20:44:10.049000
CITYUSDT,6.18000000,2023-04-16 20:44:10.821000
KP3RUSDT,83.42000000,2023-04-16 20:44:11.584000
POWRUSDT,0.19980000,2023-04-16 20:44:12.350000
RNDRUSDT,1.73500000,2023-04-16 20:44:13.129000
ALCXUSDT,20.81000000,2023-04-16 20:44:13.910000
BICOUSDT,0.43700000,2023-04-16 20:44:14.801000
FLUXUSDT,0.71800000,2023-04-16 20:44:15.581000
HIGHUSDT,2.43800000,2023-04-16 20:44:16.350000
OOKIUSDT,0.00439000,2023-04-16 20:44:17.119000
GLMRUSDT,0.40670000,2023-04-16 20:44:17.958000
LOKAUSDT,0.56260000,2023-04-16 20:44:18.735000
SCRTUSDT,0.74100000,2023-04-16 20:44:19.504000
API3USDT,1.69800000,2023-04-16 20:44:20.774000
BTTCUSDT,0.00000063,2023-04-16 20:44:21.551000
ASTRUSDT,0.07250000,2023-04-16 20:44:22.381000
BIFIUSDT,522.30000000,2023-04-16 20:44:23.157000
NEXOUSDT,0.71400000,2023-04-16 20:44:23.925000
LUNCUSDT,0.00012724,2023-04-16 20:44:24.695000
NEBLUSDT,0.50400000,2023-04-16 20:44:25.488000
OSMOUSDT,0.85100000,2023-04-16 20:44:26.264000
HOOKUSDT,2.34210000,2023-04-16 20:44:27.032000
HIFIUSDT,0.43890000,2023-04-16 20:44:27.863000
PROSUSDT,0.54890000,2023-04-16 20:44:28.662000
AGIXUSDT,0.43006000,2023-04-16 20:44:29.468000
LQTYUSDT,2.33900000,2023-04-16 20:44:30.329000
BETHUSDT,2088.47000000,2023-04-16 20:44:31.108000
USTCUSDT,0.02256844,2023-04-16 20:44:31.938000
PROMUSDT,5.16000000,2023-04-16 20:44:32.714000
LOOMUSDT,0.06612000,2023-04-16 20:44:33.523000
RDNTUSDT,0.44900000,2023-04-16 20:44:34.355000
QTUMUSDT,3.41100000,2023-04-16 20:44:35.144000
TUSDUSDT,0.99940000,2023-04-16 20:44:35.914000
IOTAUSDT,0.22630000,2023-04-16 20:44:36.680000
NULSUSDT,0.28850000,2023-04-16 20:44:37.448000
USDCUSDT,0.99910000,2023-04-16 20:44:38.219000
LINKUSDT,7.96600000,2023-04-16 20:44:39.006000
USDSUSDT,0.99680000,2023-04-16 20:44:39.776000
IOSTUSDT,0.01190000,2023-04-16 20:44:40.540000
CELRUSDT,0.02645000,2023-04-16 20:44:41.827000
DASHUSDT,60.92000000,2023-04-16 20:44:43.588000
NANOUSDT,2.22400000,2023-04-16 20:44:44.849000
MITHUSDT,0.00345000,2023-04-16 20:44:46.134000
ATOMUSDT,12.70400000,2023-04-16 20:44:47.912000
ALGOUSDT,0.22940000,2023-04-16 20:44:48.680000
DOGEUSDT,0.08919000,2023-04-16 20:44:50.455000
DUSKUSDT,0.19950000,2023-04-16 20:44:51.232000
ANKRUSDT,0.03666000,2023-04-16 20:44:52.033000
NPXSUSDT,0.00703010,2023-04-16 20:44:53.276000
TOMOUSDT,0.77280000,2023-04-16 20:44:54.041000
PERLUSDT,0.03378000,2023-04-16 20:44:54.808000
DENTUSDT,0.00119800,2023-04-16 20:44:55.589000
DOCKUSDT,0.02387000,2023-04-16 20:44:56.351000
BANDUSDT,2.00000000,2023-04-16 20:44:57.133000
BUSDUSDT,0.99960000,2023-04-16 20:44:57.907000
BEAMUSDT,0.06520000,2023-04-16 20:44:58.670000
HBARUSDT,0.06780000,2023-04-16 20:44:59.442000
KAVAUSDT,0.94100000,2023-04-16 20:45:01.200000
ARPAUSDT,0.04493000,2023-04-16 20:45:01.977000
IOTXUSDT,0.02918000,2023-04-16 20:45:03.258000
CTXCUSDT,0.24110000,2023-04-16 20:45:04.039000
TROYUSDT,0.00371900,2023-04-16 20:45:04.833000
VITEUSDT,0.02490000,2023-04-16 20:45:05.602000
DREPUSDT,0.48070000,2023-04-16 20:45:06.368000
BULLUSDT,1370.28000000,2023-04-16 20:45:07.143000
BEARUSDT,11.16000000,2023-04-16 20:45:07.938000
AIONUSDT,0.00943000,2023-04-16 20:45:08.723000
COTIUSDT,0.09650000,2023-04-16 20:45:09.498000
STPTUSDT,0.05394000,2023-04-16 20:45:10.382000
DATAUSDT,0.04052000,2023-04-16 20:45:11.158000
CTSIUSDT,0.25170000,2023-04-16 20:45:12.402000
HIVEUSDT,0.45390000,2023-04-16 20:45:13.180000
ARDRUSDT,0.09630000,2023-04-16 20:45:13.956000
LENDUSDT,0.51431000,2023-04-16 20:45:14.719000
STMXUSDT,0.00610200,2023-04-16 20:45:15.481000
COMPUSDT,45.25000000,2023-04-16 20:45:16.505000
BKRWUSDT,0.00084530,2023-04-16 20:45:17.261000
VTHOUSDT,0.00147300,2023-04-16 20:45:18.022000
MANAUSDT,0.63680000,2023-04-16 20:45:18.799000
IRISUSDT,0.03380000,2023-04-16 20:45:19.568000
SANDUSDT,0.68220000,2023-04-16 20:45:20.825000
LUNAUSDT,1.41300000,2023-04-16 20:45:21.595000
PAXGUSDT,2020.00000000,2023-04-16 20:45:22.383000
WNXMUSDT,29.92000000,2023-04-16 20:45:23.159000
BZRXUSDT,0.21560000,2023-04-16 20:45:23.931000
YFIIUSDT,1131.10000000,2023-04-16 20:45:24.694000
EGLDUSDT,43.15000000,2023-04-16 20:45:25.469000
RUNEUSDT,1.66200000,2023-04-16 20:45:26.237000
WINGUSDT,7.66000000,2023-04-16 20:45:26.998000
AVAXUSDT,19.17000000,2023-04-16 20:45:27.823000
AAVEUSDT,81.60000000,2023-04-16 20:45:28.602000
NEARUSDT,2.30200000,2023-04-16 20:45:29.372000
AKROUSDT,0.00495000,2023-04-16 20:45:30.137000
HARDUSDT,0.19270000,2023-04-16 20:45:30.950000
UNFIUSDT,5.51700000,2023-04-16 20:45:31.738000
ROSEUSDT,0.07369000,2023-04-16 20:45:32.514000
SUSDUSDT,0.99600000,2023-04-16 20:45:33.278000
REEFUSDT,0.00304300,2023-04-16 20:45:34.052000
CELOUSDT,0.72200000,2023-04-16 20:45:34.805000
FIROUSDT,2.35800000,2023-04-16 20:45:35.567000
DODOUSDT,0.19150000,2023-04-16 20:45:36.349000
CAKEUSDT,3.70700000,2023-04-16 20:45:37.571000
PONDUSDT,0.01072000,2023-04-16 20:45:38.336000
DEGOUSDT,2.40000000,2023-04-16 20:45:39.103000
LINAUSDT,0.01418200,2023-04-16 20:45:39.962000
PERPUSDT,0.91840000,2023-04-16 20:45:40.724000
RAMPUSDT,0.05240000,2023-04-16 20:45:41.492000
AUTOUSDT,117.70000000,2023-04-16 20:45:42.257000
BAKEUSDT,0.22560000,2023-04-16 20:45:44.000000
SHIBUSDT,0.00001153,2023-04-16 20:45:45.291000
POLSUSDT,0.46900000,2023-04-16 20:45:46.069000
MASKUSDT,5.64100000,2023-04-16 20:45:46.834000
TORNUSDT,4.06000000,2023-04-16 20:45:47.602000
KEEPUSDT,0.62510000,2023-04-16 20:45:48.363000
KLAYUSDT,0.26430000,2023-04-16 20:45:49.129000
BONDUSDT,4.59200000,2023-04-16 20:45:49.895000
DEXEUSDT,3.04700000,2023-04-16 20:45:50.989000
FLOWUSDT,1.05400000,2023-04-16 20:45:52.242000
MINAUSDT,0.80000000,2023-04-16 20:45:53.031000
FARMUSDT,36.90000000,2023-04-16 20:45:53.795000
MBOXUSDT,0.57000000,2023-04-16 20:45:54.575000
GHSTUSDT,1.13500000,2023-04-16 20:45:55.829000
WAXPUSDT,0.07430000,2023-04-16 20:45:56.587000
DYDXUSDT,2.83700000,2023-04-16 20:45:57.354000
POLYUSDT,0.26960000,2023-04-16 20:45:58.121000
IDEXUSDT,0.05733000,2023-04-16 20:45:58.880000
VIDTUSDT,0.03899000,2023-04-16 20:46:00.133000
USDPUSDT,0.99930000,2023-04-16 20:46:00.900000
GALAUSDT,0.04299000,2023-04-16 20:46:02.156000
FIDAUSDT,0.44150000,2023-04-16 20:46:02.934000
AGLDUSDT,0.54800000,2023-04-16 20:46:04.247000
BETAUSDT,0.09922000,2023-04-16 20:46:05.037000
RAREUSDT,0.13170000,2023-04-16 20:46:05.806000
MOVRUSDT,8.98000000,2023-04-16 20:46:06.581000
CITYUSDT,6.12000000,2023-04-16 20:46:07.354000
KP3RUSDT,83.33000000,2023-04-16 20:46:08.132000
POWRUSDT,0.20000000,2023-04-16 20:46:08.908000
RNDRUSDT,1.73400000,2023-04-16 20:46:09.688000
ALCXUSDT,20.84000000,2023-04-16 20:46:10.447000
BICOUSDT,0.43600000,2023-04-16 20:46:11.217000
FLUXUSDT,0.72000000,2023-04-16 20:46:11.979000
HIGHUSDT,2.44000000,2023-04-16 20:46:12.744000
OOKIUSDT,0.00439000,2023-04-16 20:46:13.521000
GLMRUSDT,0.40620000,2023-04-16 20:46:14.294000
LOKAUSDT,0.56320000,2023-04-16 20:46:15.066000
SCRTUSDT,0.74100000,2023-04-16 20:46:15.845000
API3USDT,1.69700000,2023-04-16 20:46:16.614000
BTTCUSDT,0.00000063,2023-04-16 20:46:17.364000
ASTRUSDT,0.07250000,2023-04-16 20:46:18.122000
BIFIUSDT,522.30000000,2023-04-16 20:46:19.377000
NEXOUSDT,0.71600000,2023-04-16 20:46:20.145000
LUNCUSDT,0.00012725,2023-04-16 20:46:20.917000
NEBLUSDT,0.50300000,2023-04-16 20:46:21.680000
OSMOUSDT,0.85200000,2023-04-16 20:46:22.450000
HOOKUSDT,2.34850000,2023-04-16 20:46:23.205000
HIFIUSDT,0.43890000,2023-04-16 20:46:23.970000
PROSUSDT,0.54870000,2023-04-16 20:46:24.736000
AGIXUSDT,0.43026000,2023-04-16 20:46:25.505000
LQTYUSDT,2.34100000,2023-04-16 20:46:26.281000
BETHUSDT,2089.31000000,2023-04-16 20:46:27.042000
USTCUSDT,0.02257327,2023-04-16 20:46:27.885000
PROMUSDT,5.16000000,2023-04-16 20:46:28.653000
LOOMUSDT,0.06612000,2023-04-16 20:46:29.422000
RDNTUSDT,0.44820000,2023-04-16 20:46:30.188000
QTUMUSDT,3.41300000,2023-04-16 20:46:30.970000
TUSDUSDT,0.99940000,2023-04-16 20:46:31.749000
IOTAUSDT,0.22650000,2023-04-16 20:46:32.519000
NULSUSDT,0.28850000,2023-04-16 20:46:33.293000
USDCUSDT,0.99920000,2023-04-16 20:46:34.062000
LINKUSDT,7.96500000,2023-04-16 20:46:34.822000
USDSUSDT,0.99680000,2023-04-16 20:46:35.585000
IOSTUSDT,0.01191000,2023-04-16 20:46:36.346000
CELRUSDT,0.02684000,2023-04-16 20:46:37.114000
DASHUSDT,61.12000000,2023-04-16 20:46:37.889000
NANOUSDT,2.22400000,2023-04-16 20:46:38.649000
MITHUSDT,0.00345000,2023-04-16 20:46:39.425000
ATOMUSDT,12.70600000,2023-04-16 20:46:40.293000
ALGOUSDT,0.22960000,2023-04-16 20:46:41.103000
DOGEUSDT,0.08925000,2023-04-16 20:46:41.909000
DUSKUSDT,0.19940000,2023-04-16 20:46:42.667000
ANKRUSDT,0.03668000,2023-04-16 20:46:44.028000
NPXSUSDT,0.00703010,2023-04-16 20:46:45.294000
TOMOUSDT,0.77180000,2023-04-16 20:46:46.548000
PERLUSDT,0.03381000,2023-04-16 20:46:47.803000
DENTUSDT,0.00119900,2023-04-16 20:46:48.565000
DOCKUSDT,0.02378000,2023-04-16 20:46:49.808000
BANDUSDT,2.00000000,2023-04-16 20:46:50.575000
BUSDUSDT,0.99970000,2023-04-16 20:46:51.349000
BEAMUSDT,0.06520000,2023-04-16 20:46:53.111000
HBARUSDT,0.06790000,2023-04-16 20:46:54.358000
KAVAUSDT,0.94100000,2023-04-16 20:46:56.138000
ARPAUSDT,0.04495000,2023-04-16 20:46:56.898000
IOTXUSDT,0.02919000,2023-04-16 20:46:57.670000
CTXCUSDT,0.24100000,2023-04-16 20:46:58.434000
TROYUSDT,0.00372200,2023-04-16 20:46:59.192000
VITEUSDT,0.02488000,2023-04-16 20:47:00.432000
DREPUSDT,0.48190000,2023-04-16 20:47:01.223000
BULLUSDT,1370.28000000,2023-04-16 20:47:02.005000
BEARUSDT,11.16000000,2023-04-16 20:47:03.201000
AIONUSDT,0.00943000,2023-04-16 20:47:04.026000
COTIUSDT,0.09700000,2023-04-16 20:47:04.815000
STPTUSDT,0.05404000,2023-04-16 20:47:05.576000
DATAUSDT,0.04054000,2023-04-16 20:47:06.327000
CTSIUSDT,0.25210000,2023-04-16 20:47:07.094000
HIVEUSDT,0.45300000,2023-04-16 20:47:07.883000
ARDRUSDT,0.09620000,2023-04-16 20:47:08.757000
LENDUSDT,0.51431000,2023-04-16 20:47:09.566000
STMXUSDT,0.00610100,2023-04-16 20:47:10.412000
COMPUSDT,45.29000000,2023-04-16 20:47:11.206000
BKRWUSDT,0.00084530,2023-04-16 20:47:12.481000
VTHOUSDT,0.00147400,2023-04-16 20:47:13.283000
MANAUSDT,0.63730000,2023-04-16 20:47:14.083000
IRISUSDT,0.03382000,2023-04-16 20:47:14.910000
SANDUSDT,0.68280000,2023-04-16 20:47:15.695000
LUNAUSDT,1.41290000,2023-04-16 20:47:16.532000
PAXGUSDT,2020.00000000,2023-04-16 20:47:17.421000
WNXMUSDT,29.93000000,2023-04-16 20:47:18.262000
BZRXUSDT,0.21560000,2023-04-16 20:47:19.069000
YFIIUSDT,1131.80000000,2023-04-16 20:47:20.062000
EGLDUSDT,43.17000000,2023-04-16 20:47:20.930000
RUNEUSDT,1.66200000,2023-04-16 20:47:22.364000
WINGUSDT,7.66000000,2023-04-16 20:47:23.409000
AVAXUSDT,19.18000000,2023-04-16 20:47:24.477000
AAVEUSDT,81.60000000,2023-04-16 20:47:25.339000
NEARUSDT,2.30300000,2023-04-16 20:47:27.586000
AKROUSDT,0.00494000,2023-04-16 20:47:29.136000
HARDUSDT,0.19260000,2023-04-16 20:47:30.267000
UNFIUSDT,5.52400000,2023-04-16 20:47:31.426000
ROSEUSDT,0.07378000,2023-04-16 20:47:32.258000
SUSDUSDT,0.99600000,2023-04-16 20:47:33.038000
REEFUSDT,0.00304700,2023-04-16 20:47:33.862000
CELOUSDT,0.72200000,2023-04-16 20:47:34.698000
FIROUSDT,2.36000000,2023-04-16 20:47:36.312000
DODOUSDT,0.19170000,2023-04-16 20:47:37.217000
CAKEUSDT,3.70900000,2023-04-16 20:47:38.144000
PONDUSDT,0.01072000,2023-04-16 20:47:38.911000
DEGOUSDT,2.40000000,2023-04-16 20:47:39.976000
LINAUSDT,0.01418300,2023-04-16 20:47:41.199000
PERPUSDT,0.91057000,2023-04-16 20:47:42.005000
RAMPUSDT,0.05240000,2023-04-16 20:47:43.030000
AUTOUSDT,117.80000000,2023-04-16 20:47:45.759000
BAKEUSDT,0.22580000,2023-04-16 20:47:47.019000
SHIBUSDT,0.00001156,2023-04-16 20:47:47.857000
POLSUSDT,0.46800000,2023-04-16 20:47:49.204000
MASKUSDT,5.64500000,2023-04-16 20:47:50.231000
TORNUSDT,4.06000000,2023-04-16 20:47:51.074000
KEEPUSDT,0.62510000,2023-04-16 20:47:52.477000
KLAYUSDT,0.26470000,2023-04-16 20:47:53.250000
BONDUSDT,4.60100000,2023-04-16 20:47:54.013000
DEXEUSDT,3.04800000,2023-04-16 20:47:54.851000
FLOWUSDT,1.05600000,2023-04-16 20:47:55.785000
MINAUSDT,0.80100000,2023-04-16 20:47:56.659000
FARMUSDT,36.90000000,2023-04-16 20:47:57.436000
MBOXUSDT,0.57200000,2023-04-16 20:47:58.217000
GHSTUSDT,1.13500000,2023-04-16 20:47:59.000000
WAXPUSDT,0.07420000,2023-04-16 20:47:59.835000
DYDXUSDT,2.84500000,2023-04-16 20:48:00.713000
POLYUSDT,0.26960000,2023-04-16 20:48:02.241000
IDEXUSDT,0.05743000,2023-04-16 20:48:03.113000
VIDTUSDT,0.03907000,2023-04-16 20:48:03.877000
USDPUSDT,0.99930000,2023-04-16 20:48:04.710000
GALAUSDT,0.04304000,2023-04-16 20:48:05.487000
FIDAUSDT,0.44140000,2023-04-16 20:48:06.245000
AGLDUSDT,0.54800000,2023-04-16 20:48:07.026000
BETAUSDT,0.09938000,2023-04-16 20:48:08.918000
RAREUSDT,0.13150000,2023-04-16 20:48:09.723000
MOVRUSDT,9.00000000,2023-04-16 20:48:10.497000
CITYUSDT,6.10000000,2023-04-16 20:48:11.338000
KP3RUSDT,83.54000000,2023-04-16 20:48:12.175000
POWRUSDT,0.19970000,2023-04-16 20:48:13.056000
RNDRUSDT,1.72900000,2023-04-16 20:48:13.881000
ALCXUSDT,20.84000000,2023-04-16 20:48:14.664000
BICOUSDT,0.43700000,2023-04-16 20:48:15.429000
FLUXUSDT,0.72000000,2023-04-16 20:48:16.212000
HIGHUSDT,2.44300000,2023-04-16 20:48:16.994000
OOKIUSDT,0.00439000,2023-04-16 20:48:17.771000
GLMRUSDT,0.40580000,2023-04-16 20:48:18.735000
LOKAUSDT,0.56320000,2023-04-16 20:48:19.507000
SCRTUSDT,0.74200000,2023-04-16 20:48:20.269000
API3USDT,1.69800000,2023-04-16 20:48:21.061000
BTTCUSDT,0.00000063,2023-04-16 20:48:22.349000
ASTRUSDT,0.07250000,2023-04-16 20:48:23.115000
BIFIUSDT,522.70000000,2023-04-16 20:48:23.868000
NEXOUSDT,0.71500000,2023-04-16 20:48:24.717000
LUNCUSDT,0.00012728,2023-04-16 20:48:25.667000
NEBLUSDT,0.50100000,2023-04-16 20:48:26.627000
OSMOUSDT,0.85200000,2023-04-16 20:48:27.754000
HOOKUSDT,2.34670000,2023-04-16 20:48:28.908000
HIFIUSDT,0.43950000,2023-04-16 20:48:29.806000
PROSUSDT,0.54860000,2023-04-16 20:48:30.598000
AGIXUSDT,0.43031000,2023-04-16 20:48:31.439000
LQTYUSDT,2.35000000,2023-04-16 20:48:33.703000
BETHUSDT,2089.42000000,2023-04-16 20:48:35.352000
USTCUSDT,0.02255659,2023-04-16 20:48:37.376000
PROMUSDT,5.16000000,2023-04-16 20:48:38.214000
LOOMUSDT,0.06617000,2023-04-16 20:48:39.003000
RDNTUSDT,0.45110000,2023-04-16 20:48:39.776000
QTUMUSDT,3.41500000,2023-04-16 20:48:40.536000
TUSDUSDT,0.99930000,2023-04-16 20:48:41.311000
IOTAUSDT,0.22670000,2023-04-16 20:48:42.140000
NULSUSDT,0.28850000,2023-04-16 20:48:42.933000
USDCUSDT,0.99920000,2023-04-16 20:48:43.739000
LINKUSDT,7.96800000,2023-04-16 20:48:45.502000
USDSUSDT,0.99680000,2023-04-16 20:48:46.817000
